"Date","sentence_id","word_count","word_modifier","order_modifier","category_modifier","topic_modifier","word_keyword","order_keyword","category_keyword","topic_keyword","distance","has_keyword","is_neutral","negator_in_front","score"
"2019-01-24",2,48,"below",41,"Low modifier","","inflation",36,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2019-01-24",3,63,"raising",39,"High modifier","","interest_rates",43,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2019-01-24",3,63,"favourable",55,"Positive modifier","","liquidity_conditions",56,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2019-03-07",3,49,"below",42,"Low modifier","","inflation",37,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2019-03-07",4,58,"raising",34,"High modifier","","interest_rates",38,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2019-03-07",4,58,"favourable",50,"Positive modifier","","liquidity_conditions",51,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2019-03-07",6,17,"favourable",8,"Positive modifier","","lending",10,"Hawkish Keyword","Finance",2,TRUE,FALSE,FALSE,1
"2019-03-07",8,18,"favourable",18,"Positive modifier","","credit",14,"Hawkish Keyword","Finance",4,TRUE,FALSE,FALSE,1
"2019-04-10",2,48,"below",41,"Low modifier","","inflation",36,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2019-04-10",3,58,"raising",34,"High modifier","","interest_rates",38,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2019-04-10",3,58,"favourable",50,"Positive modifier","","liquidity_conditions",51,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2019-06-06",3,50,"below",43,"Low modifier","","inflation",38,"Hawkish Keyword","Prices",5,TRUE,FALSE,FALSE,-1
"2019-06-06",4,58,"raising",34,"High modifier","","interest_rates",38,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2019-06-06",4,58,"favourable",50,"Positive modifier","","liquidity_conditions",51,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2019-06-06",5,53,"above",37,"High modifier","","main_refinancing_operations",46,"Hawkish Keyword","Policy",9,TRUE,FALSE,FALSE,1
"2019-06-06",6,40,"exceeds",7,"High modifier","","lending",6,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2019-06-06",6,40,"lower",18,"Low modifier","","interest_rate",27,"Hawkish Keyword","Policy",9,TRUE,FALSE,FALSE,-1
"2019-06-06",6,40,"low",23,"Low modifier","","interest_rate",27,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2019-07-25",2,46,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2019-07-25",3,58,"raising",34,"High modifier","","interest_rates",38,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2019-07-25",3,58,"favourable",50,"Positive modifier","","liquidity_conditions",51,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2019-07-25",4,39,"accommodative",11,"Low modifier","","monetary_policy",14,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,-1
"2019-07-25",4,39,"below",31,"Low modifier","","rates",23,"Hawkish Keyword","Policy",8,TRUE,FALSE,FALSE,-1
"2019-07-25",5,31,"fall",9,"Low modifier","","inflation_outlook",6,"Hawkish Keyword","Prices",3,TRUE,FALSE,FALSE,-1
"2019-07-25",7,50,"reinforce",19,"Positive modifier","","policy_rates",24,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,-1
"2019-07-25",7,50,"mitigating",25,"Positive modifier","","policy_rates",24,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,-1
"2019-09-12",2,12,"decreased",8,"Low modifier","","deposit_facility",5,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,-1
"2019-09-12",4,46,"lower",16,"Low modifier","","interest_rates",9,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2019-09-12",4,46,"lower",16,"Low modifier","","inflation_outlook",23,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2019-09-12",4,46,"below",33,"Low modifier","","inflation_outlook",23,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2019-09-12",6,32,"reinforce",14,"Positive modifier","","policy_rates",20,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2019-09-12",6,32,"accommodative",16,"Low modifier","","policy_rates",20,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2019-09-12",6,32,"raising",28,"High modifier","","interest_rates",32,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2019-09-12",7,55,"raising",31,"High modifier","","interest_rates",35,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2019-09-12",7,55,"favourable",47,"Positive modifier","","liquidity_conditions",48,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2019-09-12",8,38,"favourable",21,"Positive modifier","","lending",23,"Hawkish Keyword","Finance",2,TRUE,FALSE,FALSE,1
"2019-09-12",8,38,"further",32,"High modifier","","monetary_policy",30,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,1
"2019-09-12",8,38,"accommodative",35,"Low modifier","","monetary_policy",38,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,-1
"2019-09-12",10,38,"exceeds",7,"High modifier","","lending",6,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2019-09-12",10,38,"lower",19,"Low modifier","","interest_rate",28,"Hawkish Keyword","Policy",9,TRUE,FALSE,FALSE,-1
"2019-09-12",10,38,"low",24,"Low modifier","","interest_rate",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2019-09-12",12,36,"negative",35,"Low modifier","","deposit_facility",36,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,-1
"2019-10-24",2,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2019-10-24",2,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2019-10-24",2,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2019-10-24",4,32,"reinforce",14,"Positive modifier","","policy_rates",20,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2019-10-24",4,32,"accommodative",16,"Low modifier","","policy_rates",20,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2019-10-24",4,32,"raising",28,"High modifier","","interest_rates",32,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2019-10-24",5,56,"raising",32,"High modifier","","interest_rates",36,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2019-10-24",5,56,"favourable",48,"Positive modifier","","liquidity_conditions",49,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2019-12-12",2,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2019-12-12",2,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2019-12-12",2,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2019-12-12",4,32,"reinforce",14,"Positive modifier","","policy_rates",20,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2019-12-12",4,32,"accommodative",16,"Low modifier","","policy_rates",20,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2019-12-12",4,32,"raising",28,"High modifier","","interest_rates",32,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2019-12-12",5,56,"raising",32,"High modifier","","interest_rates",36,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2019-12-12",5,56,"favourable",48,"Positive modifier","","liquidity_conditions",49,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2020-01-23",2,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2020-01-23",2,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2020-01-23",2,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2020-01-23",4,32,"reinforce",14,"Positive modifier","","policy_rates",20,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2020-01-23",4,32,"accommodative",16,"Low modifier","","policy_rates",20,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2020-01-23",4,32,"raising",28,"High modifier","","interest_rates",32,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-01-23",5,56,"raising",32,"High modifier","","interest_rates",36,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-01-23",5,56,"favourable",48,"Positive modifier","","liquidity_conditions",49,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2020-03-12",5,19,"favourable",7,"Positive modifier","","liquidity",5,"Hawkish Keyword","Finance",2,TRUE,FALSE,FALSE,1
"2020-03-12",7,23,"small",19,"Low modifier","","coronavirus",16,"Dovish Keyword","Other",3,TRUE,FALSE,FALSE,1
"2020-03-12",8,24,"below",15,"Low modifier","","main_refinancing_operations",24,"Hawkish Keyword","Policy",9,TRUE,FALSE,FALSE,-1
"2020-03-12",9,39,"lower",18,"Low modifier","","credit",8,"Hawkish Keyword","Finance",10,TRUE,FALSE,FALSE,-1
"2020-03-12",9,39,"low",29,"Low modifier","","interest_rate",36,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2020-03-12",9,39,"below",33,"Low modifier","","interest_rate",36,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,-1
"2020-03-12",13,24,"favourable",13,"Positive modifier","","uncertainty",24,"Dovish Keyword","Other",11,TRUE,FALSE,FALSE,-1
"2020-03-12",14,36,"reinforce",18,"Positive modifier","","policy_rates",24,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2020-03-12",14,36,"accommodative",20,"Low modifier","","policy_rates",24,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2020-03-12",14,36,"raising",32,"High modifier","","interest_rates",36,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-03-12",16,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2020-03-12",16,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2020-03-12",16,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2020-03-12",17,55,"raising",31,"High modifier","","interest_rates",35,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-03-12",17,55,"favourable",47,"Positive modifier","","liquidity_conditions",48,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2020-04-30",3,37,"reduce",7,"Low modifier","","interest_rate",9,"Hawkish Keyword","Policy",2,TRUE,FALSE,FALSE,-1
"2020-04-30",3,37,"below",24,"Low modifier","","interest_rate",27,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,-1
"2020-04-30",4,36,"below",27,"Low modifier","","deposit_facility",30,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,-1
"2020-04-30",7,34,"below",21,"Low modifier","","interest_rate",16,"Hawkish Keyword","Policy",5,TRUE,FALSE,FALSE,-1
"2020-04-30",8,54,"ease",29,"Positive modifier","","monetary_policy_stance",32,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,-1
"2020-04-30",12,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2020-04-30",12,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2020-04-30",12,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-04-30",13,55,"raising",31,"High modifier","","interest_rates",35,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-04-30",13,55,"favourable",47,"Positive modifier","","liquidity_conditions",48,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2020-04-30",15,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2020-04-30",15,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2020-04-30",15,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2020-06-04",2,19,"increased",12,"High modifier","","pandemic",5,"Dovish Keyword","Other",7,TRUE,FALSE,FALSE,-1
"2020-06-04",3,35,"downward",7,"Low modifier","","pandemic",5,"Dovish Keyword","Other",2,TRUE,FALSE,FALSE,1
"2020-06-04",3,35,"expansion",17,"Positive modifier","","monetary_policy_stance",23,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2020-06-04",3,35,"further",19,"High modifier","","monetary_policy_stance",23,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-06-04",3,35,"ease",20,"Positive modifier","","monetary_policy_stance",23,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,-1
"2020-06-04",11,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2020-06-04",11,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2020-06-04",11,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-06-04",12,55,"raising",31,"High modifier","","interest_rates",35,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-06-04",12,55,"favourable",47,"Positive modifier","","liquidity_conditions",48,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2020-06-04",14,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2020-06-04",14,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2020-06-04",14,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2020-07-16",3,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2020-07-16",3,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2020-07-16",3,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2020-07-16",5,23,"easing",5,"Positive modifier","","monetary_policy_stance",8,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,-1
"2020-07-16",5,23,"downward",16,"Low modifier","","pandemic",14,"Dovish Keyword","Other",2,TRUE,FALSE,FALSE,1
"2020-07-16",12,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2020-07-16",12,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2020-07-16",12,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-07-16",13,56,"raising",32,"High modifier","","interest_rates",36,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-07-16",13,56,"favourable",48,"Positive modifier","","liquidity_conditions",49,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2020-07-16",15,33,"high",22,"High modifier","","lending",29,"Hawkish Keyword","Finance",7,TRUE,FALSE,FALSE,1
"2020-09-10",3,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2020-09-10",3,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2020-09-10",3,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2020-09-10",5,24,"easing",5,"Positive modifier","","monetary_policy_stance",8,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,-1
"2020-09-10",5,24,"downward",14,"Low modifier","","pandemic",18,"Dovish Keyword","Other",4,TRUE,FALSE,FALSE,1
"2020-09-10",12,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2020-09-10",12,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2020-09-10",12,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-09-10",13,56,"raising",32,"High modifier","","interest_rates",36,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-09-10",13,56,"favourable",48,"Positive modifier","","liquidity_conditions",49,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2020-09-10",15,33,"high",22,"High modifier","","lending",29,"Hawkish Keyword","Finance",7,TRUE,FALSE,FALSE,1
"2020-10-29",1,38,"downside",12,"Low modifier","","risks",7,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,1
"2020-10-29",3,47,"favourable",30,"Positive modifier","","economic_recovery",34,"Hawkish Keyword","Growth",4,TRUE,FALSE,FALSE,1
"2020-10-29",3,47,"negative",38,"Low modifier","","economic_recovery",34,"Hawkish Keyword","Growth",4,TRUE,FALSE,FALSE,-1
"2020-10-29",3,47,"negative",38,"Low modifier","","pandemic",42,"Dovish Keyword","Other",4,TRUE,FALSE,FALSE,1
"2020-10-29",7,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2020-10-29",7,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2020-10-29",7,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2020-10-29",9,24,"easing",5,"Positive modifier","","monetary_policy_stance",8,"Hawkish Keyword","Policy",3,TRUE,FALSE,FALSE,-1
"2020-10-29",9,24,"downward",14,"Low modifier","","pandemic",18,"Dovish Keyword","Other",4,TRUE,FALSE,FALSE,1
"2020-10-29",16,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2020-10-29",16,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2020-10-29",16,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-10-29",17,56,"raising",32,"High modifier","","interest_rates",36,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-10-29",17,56,"favourable",48,"Positive modifier","","liquidity_conditions",49,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2020-12-10",3,47,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2020-12-10",3,47,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2020-12-10",3,47,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2020-12-10",4,23,"increase",7,"High modifier","","pandemic",12,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,-1
"2020-12-10",19,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2020-12-10",19,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2020-12-10",19,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-12-10",20,57,"raising",33,"High modifier","","interest_rates",37,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2020-12-10",20,57,"favourable",49,"Positive modifier","","liquidity_conditions",50,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2020-12-10",24,36,"favourable",10,"Positive modifier","","pandemic",15,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,-1
"2020-12-10",25,23,"high",7,"High modifier","","uncertainty",5,"Dovish Keyword","Other",2,TRUE,FALSE,FALSE,-1
"2021-01-21",1,11,"accommodative",10,"Low modifier","","monetary_policy_stance",11,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,-1
"2021-01-21",3,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2021-01-21",3,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2021-01-21",3,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2021-01-21",6,17,"favourable",11,"Positive modifier","","pandemic",16,"Dovish Keyword","Other",5,TRUE,FALSE,FALSE,-1
"2021-01-21",8,25,"favourable",11,"Positive modifier","","pandemic",19,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,-1
"2021-01-21",8,25,"negative",18,"Low modifier","","pandemic",19,"Dovish Keyword","Other",1,TRUE,FALSE,FALSE,1
"2021-01-21",12,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2021-01-21",12,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2021-01-21",12,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-01-21",13,57,"raising",33,"High modifier","","interest_rates",37,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-01-21",13,57,"favourable",49,"Positive modifier","","liquidity_conditions",50,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2021-03-11",3,39,"higher",30,"High modifier","","inflation_outlook",11,"Hawkish Keyword","Prices",19,TRUE,FALSE,FALSE,1
"2021-03-11",4,37,"tightening",17,"High modifier","","pandemic",31,"Dovish Keyword","Other",14,TRUE,FALSE,FALSE,-1
"2021-03-11",4,37,"inconsistent",23,"Negative modifier","","pandemic",31,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,1
"2021-03-11",4,37,"downward",27,"Low modifier","","pandemic",31,"Dovish Keyword","Other",4,TRUE,FALSE,FALSE,1
"2021-03-11",7,25,"favourable",11,"Positive modifier","","pandemic",19,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,-1
"2021-03-11",7,25,"negative",18,"Low modifier","","pandemic",19,"Dovish Keyword","Other",1,TRUE,FALSE,FALSE,1
"2021-03-11",11,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2021-03-11",11,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2021-03-11",11,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-03-11",12,57,"raising",33,"High modifier","","interest_rates",37,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-03-11",12,57,"favourable",49,"Positive modifier","","liquidity_conditions",50,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2021-03-11",14,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2021-03-11",14,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2021-03-11",14,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2021-04-22",1,15,"accommodative",14,"Low modifier","","monetary_policy_stance",15,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,-1
"2021-04-22",3,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2021-04-22",3,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2021-04-22",3,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2021-04-22",5,51,"higher",42,"High modifier","","monetary_policy",20,"Hawkish Keyword","Policy",22,TRUE,FALSE,FALSE,1
"2021-04-22",6,37,"tightening",17,"High modifier","","pandemic",31,"Dovish Keyword","Other",14,TRUE,FALSE,FALSE,-1
"2021-04-22",6,37,"inconsistent",23,"Negative modifier","","pandemic",31,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,1
"2021-04-22",6,37,"downward",27,"Low modifier","","pandemic",31,"Dovish Keyword","Other",4,TRUE,FALSE,FALSE,1
"2021-04-22",9,25,"favourable",11,"Positive modifier","","pandemic",19,"Dovish Keyword","Other",8,TRUE,FALSE,FALSE,-1
"2021-04-22",9,25,"negative",18,"Low modifier","","pandemic",19,"Dovish Keyword","Other",1,TRUE,FALSE,FALSE,1
"2021-04-22",13,40,"reinforce",22,"Positive modifier","","policy_rates",28,"Hawkish Keyword","Policy",6,TRUE,FALSE,FALSE,-1
"2021-04-22",13,40,"accommodative",24,"Low modifier","","policy_rates",28,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,-1
"2021-04-22",13,40,"raising",36,"High modifier","","interest_rates",40,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-04-22",14,57,"raising",33,"High modifier","","interest_rates",37,"Hawkish Keyword","Policy",4,TRUE,FALSE,FALSE,1
"2021-04-22",14,57,"favourable",49,"Positive modifier","","liquidity_conditions",50,"Hawkish Keyword","Finance",1,TRUE,FALSE,FALSE,1
"2021-06-10",1,15,"accommodative",14,"Low modifier","","monetary_policy_stance",15,"Hawkish Keyword","Policy",1,TRUE,FALSE,FALSE,-1
"2021-06-10",3,45,"lower",15,"Low modifier","","interest_rates",8,"Hawkish Keyword","Policy",7,TRUE,FALSE,FALSE,-1
"2021-06-10",3,45,"lower",15,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",7,TRUE,FALSE,FALSE,-1
"2021-06-10",3,45,"below",32,"Low modifier","","inflation_outlook",22,"Hawkish Keyword","Prices",10,TRUE,FALSE,FALSE,-1
"2021-06-10",5,42,"higher",33,"High modifier","","inflation_outlook",11,"Hawkish Keyword","Prices",22,TRUE,FALSE,FALSE,1
